Time,Tank 1,Tank 2,Tank 3,Temp
1091,28.39920807,96.27735901,171.5750122,20.68122101
1092,28.44172478,95.3862915,172.0176392,20.68122101
1093,28.11878204,95.29983521,171.4228973,20.68806458
1094,27.55521011,95.01317596,171.8482971,20.68258858
1095,28.63470268,96.05582428,171.7769623,20.68258858
1096,27.97087669,94.41784668,171.6738892,20.68806458
1097,28.17538452,94.97038269,170.9504852,20.68532753
1098,27.40683174,94.97717285,170.7225494,20.68258858
1099,27.79646683,93.77714539,170.6295319,20.68258858
1100,27.98219872,94.18253326,170.0020905,20.68258858
1101,27.87926292,94.3794632,170.7560577,20.68258858
1102,27.4929657,93.75471497,170.0578613,20.68258858
1103,26.75009918,92.74804688,169.6704712,20.68943405
1104,27.39557076,93.54981232,170.1122437,20.68258858
1105,27.308424,93.419487,169.1380768,20.68258858
1106,27.21464348,93.35282135,169.2222595,20.68258858
1107,26.72570419,92.86676788,168.6196594,20.6921711
1108,27.13123703,92.80864716,168.3809662,20.68395805
1109,26.85712051,91.1631546,168.0079193,20.68395805
1110,26.59817314,92.54734802,168.2156067,20.68395805
1111,27.23758316,92.68536377,167.2965698,20.68395805
1112,26.83430099,91.75803375,167.1905975,20.68532753
1113,26.71464348,91.63240051,166.7752228,20.68532753
1114,26.15908241,90.3211441,166.8503113,20.68532753
1115,26.72275543,90.79117584,166.6864471,20.68532753
1116,26.58328247,90.40850067,166.3586426,20.68943405
1117,26.39249611,90.80078888,167.2179871,20.68395805
1118,26.39196205,90.53979492,166.1244354,20.6921711
1119,25.66962242,89.78000641,166.6881256,20.68532753
1120,26.01928139,89.67288208,165.857605,20.68532753
1121,25.89907837,89.89504242,165.5841827,20.6866951
1122,25.50850105,88.7070694,164.5960388,20.6866951
1123,25.59051514,88.68464661,165.1616364,20.68806458
1124,25.67823029,89.35692596,164.962616,20.6866951
1125,25.68505669,89.27210999,166.0469513,20.6866951
1126,25.44739532,88.66547394,164.1190491,20.69490814
1127,25.66296959,88.44763947,163.9503479,20.68806458
1128,25.44280052,88.2455368,162.7639008,20.68806458
1129,25.66372681,89.04333496,163.2318115,20.68806458
1130,25.38969421,87.78398895,163.9364624,20.68806458
1131,25.25382233,87.96443176,163.272644,20.68806458
1132,25.34393883,87.77374268,162.3488922,20.69490814
1133,25.27847099,87.44742584,162.3604736,20.68943405
1134,25.02731514,87.62619019,161.7107697,20.68806458
1135,24.79355431,86.58277893,161.6708984,20.68806458
1136,24.82632637,87.37924194,162.7269897,20.69080162
1137,24.78847885,87.29219818,162.0766296,20.68943405
1138,24.33086967,85.8968277,161.8659821,20.69080162
1139,24.63839149,85.9417038,161.2428741,20.69080162
1140,24.38633347,86.14102173,162.1142578,20.6921711
1141,24.69174194,85.60190582,160.8449402,20.6921711
1142,24.37939072,86.0806427,161.469696,20.69490814
1143,24.27814102,85.24565887,159.9362335,20.69080162
1144,24.33096313,85.2419281,160.8577576,20.6921711
1145,23.95328903,84.55670929,159.9414978,20.6921711
1146,24.40620995,85.10971069,160.3326569,20.69901466
1147,24.28764725,84.93429565,160.1739655,20.6921711
1148,23.97462845,84.35507965,159.0724792,20.70175171
1149,24.21901894,84.75283813,159.5789642,20.69353867
1150,23.91772842,84.04556274,159.1161957,20.69353867
1151,23.47966385,83.40721893,158.7406464,20.69353867
1152,23.81264877,84.09251404,159.3670197,20.69353867
1153,23.45627213,83.36730194,157.939743,20.69353867
1154,23.65752602,83.19599915,158.083725,20.69490814
1155,23.70690537,83.32482147,156.9497223,20.69490814
1156,23.51267815,83.01442719,156.6766205,20.69353867
1157,23.65369034,83.09452057,156.9103851,20.69490814
1158,23.62513161,82.59375,156.4526825,20.69627571
1159,23.42140961,82.75270844,156.6279297,20.69627571
1160,23.40866089,82.17350006,156.7194519,20.69627571
1161,22.68412972,81.21520233,155.9818268,20.69627571
1162,23.06954002,81.9759903,155.8753662,20.69764519
1163,23.25315857,81.56317902,156.0987701,20.69764519
1164,22.89635277,81.27151489,156.2302246,20.70311928
1165,22.78422928,81.45871735,155.4099274,20.70175171
1166,22.8152504,80.75763702,155.6322327,20.69764519
1167,22.31681061,80.73049927,155.9820709,20.69627571
1168,22.85033607,80.87164307,155.4805908,20.69901466
1169,23.11966896,81.01066589,155.14151,20.69764519
1170,22.75147438,80.46221161,154.7380066,20.69901466
1171,22.88175774,80.29086304,154.6586304,20.69764519
1172,22.1495533,79.56123352,154.604248,20.70585632
1173,22.02700043,79.72561646,154.5533295,20.70585632
1174,22.26184464,79.41892242,153.7452698,20.70585632
1175,22.09396553,79.58400726,154.099823,20.70175171
1176,22.09106636,79.36069489,154.1625977,20.69901466
1177,22.18740845,79.02101898,154.4333344,20.70038223
1178,22.11874771,79.36251831,153.6229553,20.70038223
1179,22.12048531,78.78062439,152.9245911,20.70175171
1180,21.3194294,78.07115936,153.8657837,20.70038223
1181,21.67768288,78.6738205,152.6464844,20.69901466
1182,21.70405006,77.51818848,151.9812317,20.70038223
1183,22.38656235,78.62216187,152.6550293,20.70038223
1184,21.87402344,78.18284607,152.6602478,20.70175171
1185,21.75106049,77.69563293,150.7375641,20.70038223
1186,21.73161888,77.25366211,151.3379974,20.70175171
1187,21.58342934,77.32958221,151.3202209,20.70038223
1188,21.71208382,77.7162323,150.8668671,20.70311928
1189,21.5371666,77.10455322,149.4690094,20.70859528
1190,20.98143578,76.51493073,149.9147797,20.70448875
1191,21.29213333,75.9668808,148.414505,20.70175171
1192,21.35731888,76.17093658,148.8514709,20.70859528
1193,21.01272202,75.42633057,149.4967346,20.70585632
1194,21.74381256,76.41338348,148.8196869,20.70175171
1195,21.18268204,76.17607117,148.9473877,20.70311928
1196,21.01728249,76.10351563,148.7850494,20.70859528
1197,21.04928207,75.99300385,149.0016479,20.70175171
1198,21.02680779,75.71714783,148.6548615,20.70311928
1199,20.82734489,75.54929352,148.716095,20.71133232
1200,21.33014679,75.96235657,148.5326538,20.70311928
1201,21.02824593,75.01569366,147.3653564,20.70996475
1202,21.03445625,75.20878601,146.8533936,20.70311928
1203,21.07964134,75.24632263,147.4751587,20.70448875
1204,20.73662567,74.87224579,148.4812622,20.70175171
1205,20.689188,74.21994019,146.6454773,20.70722771
1206,20.44729805,73.59091949,147.0840607,20.70175171
1207,20.71910477,74.34794617,146.2656708,20.70448875
1208,20.28452301,73.67786407,146.157196,20.70311928
1209,20.53037643,73.56309509,145.9088745,20.70311928
1210,20.63904381,73.0697403,145.0949707,20.70311928
1211,20.25409889,73.13755035,145.0099945,20.70448875
1212,20.30727005,73.22115326,145.3565369,20.70448875
1213,20.66379166,73.5778656,144.2629852,20.71133232
1214,20.13007545,72.64277649,144.950058,20.70311928
1215,19.7942009,71.99531555,144.2780151,20.70448875
1216,19.91450691,72.00798798,144.3719177,20.70448875
1217,19.79276657,71.9294281,144.0357208,20.71269989
1218,19.76877785,71.94033051,143.7417755,20.70448875
1219,19.53082466,71.85473633,143.5353394,20.70722771
1220,19.86838722,71.52046967,142.9089355,20.70585632
1221,19.2617588,71.20559692,144.0393829,20.70722771
1222,19.41887665,71.18064117,143.462265,20.70585632
1223,19.61359024,71.13890839,142.6986237,20.70859528
1224,19.73812485,71.02401733,142.9118195,20.71269989
1225,19.27892876,70.22412872,142.5493011,20.70585632
1226,19.446661,70.42867279,141.5452728,20.70722771
1227,19.51110458,70.72820282,141.4395142,20.70585632
1228,19.42572212,70.30263519,141.0576782,20.71406937
1229,19.4770298,70.64337158,140.7262268,20.70585632
1230,19.54225922,70.50415039,140.6100006,20.70722771
1231,19.22811699,70.23842621,141.3158112,20.70722771
1232,19.20623398,70.31999207,140.8498535,20.71406937
1233,19.24196625,69.64064789,140.0028381,20.70859528
1234,18.92339516,69.57514191,140.3812561,20.70722771
1235,18.88111687,68.65926361,139.4536285,20.71406937
1236,19.03859901,69.1607132,139.6789856,20.70722771
1237,19.40627861,69.88056946,138.5390472,20.70722771
1238,19.02180862,68.8355484,139.5302734,20.70722771
1239,18.79969597,68.65673065,137.7947235,20.71543884
1240,19.25846481,69.0473938,138.7111969,20.70859528
1241,18.89835358,68.01511383,138.4331207,20.70722771
1242,18.89554596,67.93162537,137.9999084,20.70859528
1243,18.67929077,67.83047485,138.2863464,20.70996475
1244,18.41137123,67.80561066,136.7377777,20.70996475
1245,18.55071449,67.38707733,137.5587158,20.70859528
1246,18.54879189,67.31928253,137.629303,20.70996475
1247,18.5096283,67.33861542,137.4892273,20.71133232
1248,18.46386147,67.10251617,137.5189209,20.71133232
1249,18.33597374,66.78147125,137.4567871,20.70859528
1250,18.28523445,66.72841644,137.7207184,20.71269989
1251,18.11988258,66.66947174,136.8807831,20.71817589
1252,18.31294632,66.67599487,137.0160828,20.71954536
1253,18.45196533,66.83716583,136.3159332,20.71133232
1254,17.94024658,65.75257111,136.168396,20.71133232
1255,18.10777664,66.10055542,136.3288879,20.71133232
1256,17.99972725,66.38067627,136.7848206,20.71954536
1257,18.1377182,65.83791351,135.7565613,20.71133232
1258,17.91555405,65.80761719,135.4088593,20.71269989
1259,18.19639397,66.34780121,135.824707,20.72091293
1260,18.0304966,65.58679962,134.9424896,20.71133232
1261,17.9268837,65.47026825,135.0548248,20.71680832
1262,17.99075699,64.97931671,135.4341431,20.71406937
1263,17.66461372,65.1202774,135.1222534,20.71269989
1264,17.6127758,64.98345947,134.9220581,20.71269989
1265,17.86284256,64.93951416,133.4984589,20.71406937
1266,17.29186058,64.6245575,133.9154663,20.71406937
1267,17.21459579,64.38204193,133.5553131,20.71269989
1268,17.50925064,64.17415619,133.3854523,20.72228241
1269,17.3037529,64.56407928,133.5207672,20.71954536
1270,17.22411919,64.00569916,133.6992645,20.72228241
1271,17.27347946,63.9304657,133.3275604,20.71406937
1272,17.39683151,63.75896835,132.2618561,20.71406937
1273,17.70725822,64.05995941,132.9686127,20.71406937
1274,17.15147972,63.26831818,132.3349915,20.71406937
1275,17.54429817,63.65131378,132.0986633,20.71543884
1276,16.99997902,63.18153763,131.5616608,20.71543884
1277,17.22672081,63.58434296,131.4051971,20.71406937
1278,17.04298401,62.57109833,131.9150085,20.71406937
1279,17.11238098,62.87073517,131.2928162,20.71954536
1280,16.84440422,62.41476822,131.0299988,20.71543884
1281,16.8337059,62.29461288,130.2729492,20.71543884
1282,16.4810276,61.43912506,130.2956238,20.71680832
1283,16.7782135,62.33530045,129.6786957,20.71680832
1284,16.56847572,61.92298508,129.5078278,20.71680832
1285,16.49352074,61.75697708,129.9376984,20.71680832
1286,16.71634293,61.717453,129.8473358,20.72365189
1287,16.48298264,61.43704987,128.696106,20.71543884
1288,16.34393883,61.08661652,128.2474976,20.71680832
1289,16.39488411,61.08219147,128.783371,20.71680832
1290,16.41003609,60.73459244,128.5751343,20.71543884
1291,16.81226158,61.43749237,128.0513306,20.71680832
1292,16.07683945,60.19109344,128.1742249,20.71817589
1293,16.10062981,60.60814285,127.9640656,20.71817589
1294,16.14416885,60.24855804,126.9377975,20.71817589
1295,16.11179352,60.32612228,127.034256,20.72638893
1296,16.13871002,60.25638962,127.6750946,20.71817589
1297,16.03186989,60.39467239,125.5878906,20.71817589
1298,15.69860268,59.44854736,126.6926956,20.71817589
1299,15.892313,59.786026,125.9444885,20.72638893
1300,15.76027775,59.58618546,125.4060135,20.71817589
1301,15.88028431,59.60261917,125.9042358,20.71817589
1302,15.83117962,59.32772446,125.3534393,20.71954536
1303,15.81636524,59.18175888,125.4536209,20.71954536
1304,15.59947872,59.10601807,125.6904144,20.72091293
1305,15.66068172,59.03347778,125.4079742,20.72638893
1306,15.53670979,59.07696915,124.7837906,20.7277565
1307,15.30552387,58.64567566,123.9093781,20.72091293
1308,15.47208595,58.43025208,124.0956955,20.72091293
1309,15.77313519,58.1950264,124.1012344,20.72228241
1310,15.02841473,58.1419487,124.3101044,20.72091293
1311,15.45226383,58.16640854,124.2923279,20.7277565
1312,15.36241245,57.8679924,124.0962296,20.71954536
1313,15.56062889,58.2170639,123.4551697,20.72091293
1314,15.23889446,57.26731491,124.0428162,20.72912598
1315,15.3117218,57.20722961,123.0766296,20.71954536
1316,15.69929409,57.48274994,123.1279984,20.72228241
1317,14.9974947,57.15309143,122.9963989,20.72912598
1318,15.17645264,57.70055008,122.8876495,20.72228241
1319,14.6476841,56.57329178,122.4621201,20.72228241
1320,15.00306225,56.9610405,122.739151,20.72228241
1321,14.34280777,56.75335312,122.3116989,20.72228241
1322,14.50675488,56.10514832,121.8537064,20.72228241
1323,14.84450912,56.58110809,121.8430328,20.72365189
1324,14.75322056,55.95452118,121.3912201,20.72365189
1325,14.49413013,55.76004791,120.7885056,20.72638893
1326,14.60152817,55.97829437,120.5362701,20.72365189
1327,15.05153275,56.31930923,119.4194565,20.72365189
1328,14.46706867,55.50544357,119.8316269,20.72365189
1329,14.48748112,55.43613052,120.5166931,20.72365189
1330,14.55766964,55.70614243,120.3598633,20.72228241
1331,14.48403072,55.18034363,120.3159943,20.72365189
1332,14.32544899,55.44000244,119.2486267,20.72365189
1333,13.88223553,54.40248871,119.1689072,20.72365189
1334,13.80679512,54.45368958,119.0834885,20.72638893
1335,14.18423367,54.92499924,119.2513199,20.72365189
1336,14.03550148,54.61027145,118.8968506,20.72365189
1337,14.40196323,55.09674072,119.0300217,20.72501946
1338,14.38178825,55.20544815,118.9349976,20.72501946
1339,14.15046501,54.23871613,118.15242,20.72501946
1340,14.01414871,53.94281769,118.3308411,20.72501946
1341,14.13513565,54.19799042,118.0498734,20.72501946
1342,14.2243309,54.4310112,117.8738556,20.72638893
1343,13.74589539,53.81044769,117.2599945,20.72638893
1344,13.90816116,53.95718002,117.6461487,20.7332325
1345,13.58883286,53.28582382,117.225029,20.72638893
1346,13.57895088,53.65902328,116.8044205,20.72638893
1347,13.9406395,53.48086166,116.6242218,20.7277565
1348,13.83573532,53.85250092,116.7615662,20.73049545
1349,13.38920498,52.73706055,116.0475464,20.72638893
1350,13.57144737,53.07601166,115.4445801,20.7277565
1351,13.37322617,52.89167023,116.0563965,20.7277565
1352,13.95974827,52.85378647,115.9517822,20.73596954
1353,13.49882126,52.46183395,115.4884872,20.7277565
1354,13.43759632,52.62013245,114.8538437,20.7277565
1355,13.35571766,52.14683151,115.0939331,20.7277565
1356,13.62818241,52.38222122,115.1856461,20.73186302
1357,13.53266335,52.53927231,115.1729889,20.7277565
1358,13.24420834,51.77124405,114.5385208,20.7277565
1359,13.13878441,52.05184174,114.7959824,20.7277565
1360,13.22062397,51.76553345,114.4490433,20.72912598
1361,13.3071146,52.2048378,113.9554672,20.7277565
1362,12.77988625,50.97883224,114.183342,20.72912598
1363,13.18750668,51.40107727,113.6086426,20.7277565
1364,13.04519653,50.59585953,113.6054916,20.72912598
1365,13.40355396,51.24311066,113.321907,20.72912598
1366,13.18473244,51.22654724,113.5717773,20.72912598
1367,12.69639969,50.92462921,113.4744186,20.72912598
1368,12.75674343,50.82255554,113.0059662,20.72912598
1369,12.56219769,50.59481812,113.2041931,20.72912598
1370,12.39522457,49.52813339,112.21315,20.72912598
1371,12.56046867,50.03743744,112.9231033,20.73733902
1372,12.69631767,50.47927475,111.8365707,20.73733902
1373,12.64491272,50.31306839,111.3586884,20.7332325
1374,12.32039928,49.80731201,111.3574829,20.73733902
1375,12.51838875,49.76071548,110.9318542,20.73049545
1376,12.14190769,49.68706512,111.1875153,20.73186302
1377,12.40959072,49.62677765,110.1786194,20.73870659
1378,12.30295658,49.23926163,110.2863998,20.73186302
1379,12.26351929,49.82827377,110.0055695,20.73870659
1380,12.38278103,49.03018951,109.908371,20.73186302
1381,12.11245441,48.74747467,109.7796555,20.73049545
1382,11.93801689,48.97888565,110.0902328,20.73186302
1383,12.05789948,48.90485764,109.0760269,20.73186302
1384,12.04483223,48.80741119,109.9160767,20.73186302
1385,12.11110115,48.80192184,109.7294312,20.73870659
1386,12.03679943,48.62324142,109.1929626,20.73186302
1387,12.06944942,48.352314,109.7672729,20.73186302
1388,11.886199,48.14421844,109.2138977,20.74007607
1389,11.922472,48.46854782,109.1561813,20.73186302
1390,11.7568121,47.70186234,108.966713,20.73186302
1391,11.79490089,47.87488937,108.6332626,20.73596954
1392,11.76213169,47.57952118,107.8178101,20.74007607
1393,12.01536083,47.76319885,107.7010498,20.73186302
1394,11.58194351,47.45537949,107.1746368,20.7332325
1395,11.26623726,47.30353165,107.62883,20.7332325
1396,11.49969673,47.30457306,107.7402802,20.73186302
1397,11.60653114,47.40699768,107.2562485,20.73186302
1398,11.324193,47.1880188,106.9246902,20.7332325
1399,11.51213455,46.53494263,106.596199,20.7332325
1400,11.71048069,47.03065872,106.5452194,20.7332325
1401,11.07377148,46.7030983,106.7667618,20.7332325
1402,11.09387493,46.14670563,106.499649,20.7332325
1403,11.5070858,46.93677139,106.3700409,20.73460007
1404,11.45034122,46.54833603,106.050499,20.73460007
1405,11.03400707,45.89570999,106.2924271,20.7332325
1406,11.23081684,46.25576401,105.8306656,20.74144554
1407,11.46901608,46.19211578,105.3118134,20.7332325
1408,10.92652035,46.22452927,105.7458115,20.73596954
1409,11.58135414,46.13981247,105.391655,20.73460007
1410,11.19547081,46.17680359,105.2291718,20.7332325
1411,11.09911728,45.60373688,104.9067154,20.74144554
1412,10.86618805,45.60933685,104.9568939,20.73460007
1413,11.24795628,45.82672119,104.6076355,20.73870659
1414,11.34980011,45.78777313,104.6948776,20.73596954
1415,10.83452797,45.5207634,104.4542313,20.73460007
1416,10.99625778,45.17998505,104.2498703,20.73460007
1417,10.37731743,45.05198288,103.8936005,20.73460007
1418,10.49650288,45.12527084,103.0474777,20.7332325
1419,11.17765713,44.98373413,103.5124283,20.74144554
1420,10.45978355,44.58008575,103.3394165,20.74281311
1421,10.54428959,44.85585403,103.3198624,20.73596954
1422,10.56034184,44.79242325,102.7504883,20.73596954
1423,10.99687195,44.77476883,102.5734863,20.74418259
1424,10.54080582,44.04162598,102.1809235,20.73596954
1425,10.53237438,44.21938705,102.4765625,20.73460007
1426,10.33021355,44.24076843,102.9997177,20.73596954
1427,10.67485046,43.97154999,102.2852097,20.74007607
1428,10.3842926,43.87765121,102.1018677,20.73733902
1429,10.31723118,44.0348053,101.7447357,20.73596954
1430,10.44325638,43.83432388,101.8800125,20.73596954
1431,10.08585453,43.7264328,101.2004852,20.73596954
1432,9.763948441,43.13499451,101.1032791,20.73733902
1433,10.43308258,43.51839828,101.2670288,20.73733902
1434,10.3315773,43.53378677,101.0854416,20.74555016
1435,10.467906,43.25949478,100.9644165,20.74281311
1436,10.32844067,43.30238724,100.6666336,20.73733902
1437,9.911775589,43.06607819,100.4314651,20.73596954
1438,9.689110756,42.98036575,99.60266113,20.73596954
1439,9.921902657,42.50105667,99.08039856,20.73596954
1440,9.710944176,42.68667984,98.97251892,20.73460007
1441,9.757566452,42.78321075,99.54397583,20.73870659
1442,9.954870224,42.39417648,99.26991272,20.73596954
1443,10.56282425,42.93899536,98.80678558,20.74418259
1444,9.78613472,42.12135696,98.63485718,20.73596954
1445,9.926363945,42.22035599,98.2937088,20.73596954
1446,9.594285965,41.97493744,98.43991852,20.74418259
1447,9.921760559,42.09097672,97.94364166,20.73596954
1448,9.502854347,41.918293,98.10162354,20.73733902
1449,9.756562233,41.97826767,97.27609253,20.73596954
1450,9.493088722,41.3969574,96.76300049,20.73596954
1451,9.52859211,41.7576561,97.92622375,20.73733902
1452,9.440470696,41.76163101,97.26567078,20.74418259
1453,9.503973007,41.14742279,97.20021057,20.73596954
1454,9.24857235,41.3272171,96.59216309,20.73596954
1455,9.755653381,40.95160294,96.52950287,20.73596954
1456,9.182232857,40.86494446,96.39160156,20.73596954
1457,9.35242939,40.98614883,96.26648712,20.73733902
1458,9.395422935,41.15996933,96.84239197,20.73733902
1459,9.526424408,40.88412857,96.28882599,20.74281311
1460,9.129221916,40.34030151,95.95243073,20.73733902
1461,9.079114914,40.51266861,95.93494415,20.74418259
1462,8.810400009,40.54983139,95.93309784,20.73733902
1463,8.872717857,40.29217148,95.0020752,20.73733902
1464,8.755365372,40.06342316,95.17990112,20.73733902
1465,8.793128014,40.22463226,94.51800537,20.73733902
1466,8.625879288,39.3119545,94.43473053,20.73870659
1467,8.521360397,40.00361633,94.79641724,20.73596954
1468,8.580158234,40.13791275,94.4467926,20.73596954
1469,8.721430779,39.81256104,94.90427399,20.73733902
1470,8.69731617,40.37912369,94.60501862,20.73596954
1471,8.939723969,39.57642365,93.9595871,20.73733902
1472,8.971395493,39.54273605,93.83551025,20.73870659
1473,8.453824043,39.40258026,94.10102844,20.73596954
1474,8.971067429,39.31368637,94.05554199,20.73733902
1475,8.730382919,39.41542435,93.71560669,20.73733902
1476,8.390732765,38.93605042,93.2472229,20.73733902
1477,8.306979179,39.09354782,92.79598236,20.73733902
1478,8.691524506,38.85528564,93.03812408,20.73596954
1479,8.123812675,38.72115707,93.50301361,20.73733902
1480,8.178198814,38.58573532,92.88884735,20.73733902
1481,8.274967194,38.37952042,92.48048401,20.73733902
1482,8.593095779,38.77594376,92.36396027,20.73596954
1483,8.058945656,38.62282562,92.10393524,20.73733902
1484,8.021407127,38.09186935,91.69994354,20.73596954
1485,8.149385452,38.65702057,91.71205902,20.73460007
1486,8.198979378,38.23139572,91.88515472,20.73596954
1487,8.00510025,37.99789047,91.93234253,20.73733902
1488,8.091644287,38.48326111,91.38117218,20.73596954
1489,8.164428711,37.66521072,91.24685669,20.73870659
1490,7.71420002,37.74290848,91.01839447,20.73870659
1491,7.983613014,37.74739456,90.73487854,20.73733902
1492,7.566837311,37.59612274,90.64663696,20.73870659
1493,7.487522602,37.58852386,90.29462433,20.73596954
1494,8.034693718,37.14812469,90.46405029,20.73870659
1495,7.384401321,37.22252655,90.45721436,20.73733902
1496,7.697748184,37.22306442,90.42837524,20.73733902
1497,8.535783768,37.52655792,90.0533371,20.74007607
1498,8.484935761,36.97710419,89.88257599,20.74555016
1499,7.909225941,37.1251564,89.62793732,20.73870659
1500,7.854650021,36.81284332,89.42053986,20.73733902
1501,7.806421757,36.6655159,89.73577118,20.73733902
1502,7.869416714,36.60506058,89.38630676,20.74555016
1503,8.05372715,36.51868057,89.31530762,20.73733902
1504,7.587213516,36.59073639,88.85629272,20.73870659
1505,8.417006493,36.59241486,88.76863098,20.74007607
1506,8.246656418,36.61073303,88.55834198,20.74007607
1507,8.310395241,36.77542877,89.0335083,20.73870659
1508,8.129106522,36.26176071,88.34580231,20.73870659
1509,7.937215328,36.65805817,88.14810181,20.73870659
1510,7.734125614,35.57559586,87.76366425,20.73870659
1511,7.592573643,36.16672134,87.61695862,20.73870659
1512,8.18847084,35.77865219,87.5286026,20.74281311
1513,7.613139629,35.81631088,87.55232239,20.73870659
1514,7.315184116,35.44959259,87.33304596,20.74007607
1515,7.308540344,35.0135231,87.31084442,20.74007607
1516,7.508606911,35.4929657,87.16759491,20.74007607
1517,7.532723427,35.48664093,86.65926361,20.73870659
1518,7.597856998,35.26048279,86.87779236,20.74007607
1519,7.403869629,35.19615173,86.62850952,20.74007607
1520,7.766401768,35.57946396,86.29351807,20.74144554
1521,7.226329327,35.18848419,86.28972626,20.74007607
1522,7.15547657,34.76243591,85.98166656,20.74144554
1523,7.203299999,34.89616776,85.0247879,20.74007607
1524,7.163677692,34.60042191,85.29716492,20.74007607
1525,7.417490482,34.56534576,86.09851074,20.74007607
1526,7.069565296,34.48934174,85.28029633,20.74144554
1527,7.228782177,34.95849609,84.97988129,20.74144554
1528,7.292149067,34.39102173,84.27838135,20.74144554
1529,7.011428833,34.39070129,84.66876221,20.74144554
1530,7.410438061,34.42758179,84.95992279,20.74281311
1531,6.857591152,34.35175705,84.11001587,20.74281311
1532,7.047053337,34.0954361,84.06473541,20.74281311
1533,7.3663311,34.17556,83.52626801,20.74281311
1534,6.974188328,33.85176849,83.98920441,20.74144554
1535,6.899582863,33.62658691,83.8347168,20.74281311
1536,7.370028496,33.76840591,83.40552521,20.75102615
1537,7.534536839,33.48776627,83.29627991,20.74144554
1538,6.975892067,33.69668579,83.45558929,20.75102615
1539,6.879752636,33.32972717,82.90419006,20.74281311
1540,6.798842907,33.34344482,82.66609192,20.74281311
1541,7.141314507,33.50194168,83.13560486,20.74144554
1542,6.711240292,33.51179886,82.47129059,20.74418259
1543,6.659258842,33.0524559,82.53329468,20.74418259
1544,6.368032455,33.34615326,82.61750793,20.74281311
1545,7.367683411,33.38601303,82.61927795,20.74418259
1546,6.517006397,33.37012863,82.2875824,20.74418259
1547,6.623502731,32.48690796,81.824646,20.74418259
1548,6.470103741,32.65167236,82.00524902,20.74281311
1549,6.641588688,32.78230667,81.8152771,20.74281311
1550,6.873083115,33.24087143,81.55725098,20.74418259
1551,6.60116148,32.74887085,80.66858673,20.74418259
1552,6.731314182,32.76573944,81.3746109,20.74555016
1553,5.586004734,32.10219574,80.9743042,20.74418259
1554,6.285671234,32.20369339,80.9626236,20.75239563
1555,6.082444191,32.01554871,80.47584534,20.74418259
1556,6.330387115,32.15659332,80.22882843,20.75376511
1557,6.317290783,32.28189087,80.32182312,20.75239563
1558,6.436606407,31.93399048,80.44010162,20.74691963
1559,6.365528107,31.86919975,79.92621613,20.74418259
1560,6.359288216,31.81359673,79.86263275,20.74555016
1561,5.531379223,31.76854324,80.08930969,20.74555016
1562,6.143108368,31.25601387,79.67843628,20.74555016
1563,6.355047703,31.52487755,79.78974152,20.75376511
1564,6.104933262,31.05847168,79.34368896,20.74555016
1565,6.021934032,31.59068108,79.2434845,20.74418259
1566,7.062897205,31.43311501,79.28717804,20.74418259
1567,5.847975731,31.1858139,78.89600372,20.74555016
1568,5.894807816,30.73032951,78.50614166,20.74691963
1569,6.107147694,31.09804344,78.94795227,20.74691963
1570,6.034509182,30.96073914,78.39024353,20.74555016
1571,5.99661541,30.92912102,78.50934601,20.74555016
1572,6.037176609,30.98188019,78.41415405,20.74555016
1573,6.259619713,30.7548027,77.87093353,20.74691963
1574,5.648543835,30.93066597,77.57467651,20.74691963
1575,6.286190987,30.96431732,77.62346649,20.74691963
1576,5.841491222,30.55822182,77.65885162,20.74555016
1577,6.465862274,30.41034889,77.41024017,20.75102615
1578,6.215838909,30.43144226,77.27607727,20.75513268
1579,5.888838291,30.48484993,77.35181427,20.74691963
1580,5.805290222,30.40070534,77.34579468,20.74691963
1581,5.358183384,30.28785324,77.06687164,20.74691963
1582,5.394479275,30.40000153,76.66595459,20.74691963
1583,5.149492264,30.15922356,76.75344086,20.74691963
1584,5.844554901,30.26410294,76.74207306,20.74691963
1585,5.700245857,29.84638405,76.16519928,20.74691963
1586,6.110900879,30.07192993,76.28237152,20.75513268
1587,5.78817749,29.87493515,75.78044128,20.75513268
1588,5.755898952,29.84996796,76.06021118,20.74691963
1589,5.297708988,29.51359558,75.70052338,20.74691963
1590,5.588782787,29.55416489,75.80227661,20.74691963
1591,6.049125671,29.80281067,75.38871002,20.75513268
1592,5.010342121,29.28264809,75.6039505,20.74828911
1593,5.561211109,29.40108299,75.2434845,20.74828911
1594,5.068155289,29.31721497,75.44238281,20.75650215
1595,5.217373371,29.16683197,75.00836182,20.74828911
1596,4.983258724,29.05418396,74.37310791,20.74691963
1597,5.516899109,29.04768181,74.62223816,20.74828911
1598,5.180481434,29.02803612,74.64688873,20.75650215
1599,5.673148155,29.04478264,74.39054871,20.74828911
1600,5.632488728,29.0543499,74.32922363,20.75513268
1601,5.315651894,28.76701546,74.02074432,20.75239563
1602,5.29809618,28.75466728,73.91819,20.74828911
1603,5.734742165,28.87222481,73.79872894,20.75650215
1604,4.878855705,28.98229599,73.22831726,20.74828911
1605,5.230314255,28.19021225,73.05153656,20.74965668
1606,5.178258419,28.17879295,73.17477417,20.75650215
1607,5.75398922,28.49326324,73.01033783,20.74828911
1608,4.947711945,28.29806328,72.9730072,20.74965668
1609,5.305553913,28.39663506,72.74974823,20.74965668
