Time,Tank 1,Tank 2,Tank 3,Temp
543,116.2641602,207.3910217,233.3670959,21.7581234
544,115.6883392,207.4116058,233.4843445,21.7581234
545,114.0639572,207.4703674,233.3297424,21.75949669
546,113.2254181,207.5215607,232.6725311,21.7581234
547,113.0581436,207.4669495,233.9404144,21.75675392
548,112.998764,207.2129974,233.9599152,21.75949669
549,113.0226974,206.5162811,233.8499298,21.7581234
550,112.8983002,205.8734741,235.1364136,21.75949669
551,112.7879334,205.1683655,234.0363617,21.7581234
552,112.7928085,204.89711,233.9958954,21.75949669
553,112.6434479,204.8438721,234.9530334,21.75949669
554,110.886528,204.0018158,235.4010773,21.7581234
555,110.0243454,202.5042877,233.9936218,21.75949669
556,109.9972305,200.6610413,235.3757782,21.75949669
557,110.1279449,198.9582672,234.9935761,21.75949669
558,109.5437698,200.2345886,235.112854,21.76086807
559,108.8600845,198.1887665,233.7915802,21.76086807
560,108.8739014,196.6138916,234.2672577,21.76086807
561,109.0436096,195.3369293,236.1473999,21.75949669
562,109.0236282,195.0274353,236.4325256,21.76086807
563,108.9441605,196.8621521,234.5220032,21.75949669
564,108.0743332,199.0434723,233.7444763,21.76086807
565,107.1016312,200.2668304,232.419754,21.76086807
566,106.7823486,200.1744232,232.8690491,21.76223946
567,106.7935638,199.9589844,230.8380737,21.75949669
568,106.6663971,200.2697296,233.7125854,21.76086807
569,106.5631104,200.8527679,233.4633179,21.76223946
570,106.1565552,200.2352448,234.0046539,21.76086807
571,105.2518082,198.990036,233.9699707,21.76086807
572,104.6168137,197.8181915,234.1601715,21.76086807
573,104.6715546,196.7464142,232.2610168,21.76086807
574,104.0171661,196.3868866,233.102066,21.76223946
575,104.5470581,195.875885,233.1959686,21.76086807
576,103.4386673,195.0383606,232.6387634,21.76086807
577,102.1298828,194.0677032,233.5259552,21.76223946
578,101.2405701,193.294693,234.9150238,21.76086807
579,100.575943,192.6098938,233.8854675,21.76223946
580,100.0446167,192.3217621,232.2529602,21.76223946
581,100.0394592,190.6663361,232.6851654,21.76223946
582,100.10289,188.0398102,231.640686,21.76223946
583,100.0381012,186.5225067,233.7812042,21.76223946
584,99.8144989,184.7759399,234.3427887,21.76223946
585,99.14969635,182.7187195,233.5511017,21.76223946
586,98.77992249,182.4711609,232.1314087,21.76223946
587,98.92328644,184.9778137,231.6856384,21.76223946
588,98.28977203,186.1694031,229.5193634,21.76086807
589,96.34187317,185.6501465,232.6773834,21.76086807
590,94.32634735,181.5338593,231.422699,21.76086807
591,93.46565247,178.0170593,230.9481506,21.76086807
592,93.34729004,179.2800598,230.483902,21.76086807
593,93.46949768,177.868454,230.898468,21.76223946
594,93.72920227,176.7146759,231.1345367,21.76086807
595,94.07962036,177.4645996,231.0341492,21.76086807
596,93.95168304,178.6269989,232.3248138,21.76223946
597,94.44618225,179.2925873,232.398819,21.76223946
598,94.83282471,179.7144928,230.0222931,21.76223946
599,93.67752838,180.2850342,232.1811218,21.76086807
600,92.83713531,180.8563995,234.1276398,21.76223946
601,93.04058838,181.0435791,231.9782715,21.76086807
602,91.49989319,179.8023376,234.7568512,21.76223946
603,91.27104187,178.5718994,228.4371796,21.76223946
604,91.82959747,178.811554,232.0451202,21.76223946
605,92.04904175,179.0975037,232.2993317,21.76086807
606,91.99919128,178.9938354,229.7748108,21.76086807
607,91.65177155,179.2382813,229.2935333,21.76086807
608,91.60452271,179.4657898,231.7450256,21.76086807
609,91.60184479,179.4199066,232.6943512,21.75949669
610,91.55435181,179.4266815,232.5102081,21.76086807
611,91.45240784,178.3127594,231.1313934,21.76086807
612,91.17722321,176.4591522,230.3646393,21.75949669
613,90.23946381,174.7701721,230.1111603,21.76086807
614,88.52875519,173.8796234,228.5026245,21.76086807
615,87.50727081,173.1491089,227.8521576,21.76086807
616,87.26973724,172.6525269,227.2596283,21.75949669
617,87.00866699,172.119339,228.216629,21.76086807
618,86.9641037,171.6718292,228.141861,21.76223946
619,86.99425507,171.1039734,227.8186646,21.75949669
620,87.05621338,170.6135406,227.9892273,21.75949669
621,86.86968994,170.2401123,227.8055725,21.7581234
622,86.48258972,168.7346649,229.199295,21.76086807
623,85.91346741,167.2930145,225.8188171,21.75949669
624,84.83474731,165.0969696,226.5937958,21.75949669
625,84.00128174,163.5485535,223.8831787,21.76086807
626,83.73112488,163.563385,224.9754791,21.75949669
627,83.40657806,163.6655731,225.7154541,21.75949669
628,82.9729538,163.3126526,223.27948,21.75949669
629,82.61392212,164.1656799,225.0523224,21.76086807
630,82.21320343,164.4342651,224.7361755,21.75949669
631,82.01129913,162.9585876,227.2012939,21.75949669
632,81.78429413,162.0473785,226.0543823,21.75949669
633,81.48213196,161.5871582,228.1401978,21.7581234
634,80.84207916,161.0117188,227.1907654,21.75949669
635,79.76724243,161.0148773,226.3045959,21.75949669
636,79.33232117,160.4056396,225.0447693,21.75949669
637,79.79026794,158.8960724,223.9641571,21.75949669
638,79.84412384,157.6036987,225.2747498,21.75949669
639,79.85960388,156.3441315,227.0502472,21.75949669
640,79.83898926,155.5463867,223.166748,21.7581234
641,79.10746765,155.9549408,224.4833374,21.76086807
642,78.04140472,157.039032,224.9547729,21.7581234
643,77.36174011,157.0784607,225.2526855,21.7581234
644,76.74137878,157.0122833,223.6286621,21.75949669
645,76.81317902,156.8751221,223.4927826,21.75949669
646,76.86816406,156.8844147,223.2039795,21.75949669
647,76.9412384,157.1605377,223.3768463,21.75949669
648,77.00485229,157.6197052,221.5345459,21.75949669
649,76.7879715,157.3219147,223.3471527,21.75949669
650,76.47686005,156.6201172,224.0406952,21.75949669
651,75.9258728,156.1316528,222.8444214,21.75949669
652,75.27731323,156.0435638,223.7572937,21.75949669
653,75.12697601,156.3907776,224.0777283,21.75949669
654,75.45090485,156.7393188,222.0144196,21.75949669
655,75.69059753,156.9955139,222.7980194,21.75949669
656,75.284935,156.4055786,220.437912,21.75949669
657,75.07197571,155.353653,222.6365662,21.75949669
658,75.11005402,154.3509674,223.3917236,21.76086807
659,75.57752228,154.4990234,221.6696625,21.75949669
660,76.34149933,154.7504883,220.7441559,21.75949669
661,76.51991272,154.596405,222.0594025,21.75949669
662,75.67262268,154.6236115,220.3638916,21.75949669
663,75.23200989,154.7768555,221.124939,21.75949669
664,75.60171509,154.8973694,220.7665558,21.75949669
665,76.41933441,154.5404816,221.637146,21.75949669
666,76.0296936,153.7827301,221.4862366,21.75949669
667,75.08824921,153.2889252,220.5290833,21.75949669
668,74.89163208,152.9621124,220.9146729,21.76086807
669,75.05268097,152.5763855,219.8201904,21.75949669
670,75.00631714,151.6253967,220.4082794,21.76086807
671,73.85425568,151.1571655,220.8830719,21.75949669
672,71.07646942,151.4310913,220.4448547,21.76086807
673,69.16204834,150.9671783,219.1779327,21.76086807
674,68.47145844,149.5343933,220.0307922,21.76223946
675,68.21992493,148.4740448,219.7439423,21.76086807
676,67.90608215,147.9441071,219.4230347,21.76086807
677,67.57098389,147.4381714,219.779953,21.75949669
678,67.48008728,147.2131348,218.4467468,21.76086807
679,67.54051971,147.353363,218.3541412,21.75949669
680,67.23883057,147.3357086,218.6899261,21.75949669
681,66.81876373,147.210556,218.8331146,21.75949669
682,66.57196808,147.0810394,218.8337708,21.75949669
683,65.89015198,147.0741425,216.4130859,21.76086807
684,65.33278656,146.7462158,216.9460907,21.75949669
685,65.29785919,144.1894226,217.3766479,21.75949669
686,65.35489655,140.9461365,216.4734039,21.76086807
687,65.49689484,138.0834808,216.5438232,21.75949669
688,65.54786682,135.6237183,215.4851837,21.76086807
689,65.09822083,134.9294128,216.0562744,21.75949669
690,63.23828125,136.6542511,218.2110748,21.75949669
691,62.93544769,137.1921082,216.7038879,21.75949669
692,62.99357986,136.3221283,215.6424866,21.7581234
693,62.85271454,139.0854187,215.1102295,21.75949669
694,62.56440353,139.9632416,214.0797119,21.75949669
695,61.87926865,139.833847,213.1549225,21.75949669
696,61.17886734,139.4088898,215.3365021,21.75949669
697,60.44726181,138.5190735,216.3626404,21.75949669
698,60.12096787,136.6126556,214.5371399,21.7581234
699,59.53836823,133.3858337,214.1718903,21.75949669
700,59.21570206,131.8885193,212.9447479,21.75949669
701,59.19129944,132.8449249,212.3889618,21.75949669
702,59.24575424,134.4116058,210.1473999,21.7581234
703,59.22221756,135.1694946,211.3944244,21.75949669
704,59.14823151,134.9655609,212.6932983,21.75949669
705,58.40936279,134.6172943,212.9856262,21.75949669
706,57.95411682,134.6070251,211.5458374,21.76086807
707,57.99804688,134.9385834,210.9323578,21.76086807
708,58.02832031,135.0949249,211.8376617,21.75949669
709,57.93267822,134.8499756,211.5972443,21.75949669
710,57.9887085,134.31427,211.450943,21.76086807
711,57.98309326,133.5916138,208.8091125,21.76086807
712,57.66810989,132.7930298,210.6793213,21.75949669
713,57.38189697,131.8401642,210.6921997,21.76086807
714,57.23896027,131.5011292,210.3849792,21.76086807
715,56.59934616,131.1878204,208.9158936,21.76223946
716,53.86726761,130.3309021,210.1738892,21.76223946
717,54.45513153,129.7949066,210.888916,21.76086807
718,55.6835556,129.7121124,210.583847,21.76223946
719,55.7869339,128.7963257,210.4020538,21.76086807
720,55.58926773,128.798233,209.4378662,21.75949669
721,55.5185585,128.4178772,209.2470398,21.76086807
722,55.42769623,128.3824768,209.0894928,21.76086807
723,55.37251282,128.9033051,207.8500977,21.75949669
724,54.97581482,127.9004745,210.0340271,21.75949669
725,54.36671066,126.6506119,210.011795,21.76086807
726,53.90821838,125.0235138,209.0568085,21.75949669
727,53.73570633,125.7228775,208.782608,21.76086807
728,52.90067673,125.0347137,208.5720062,21.76086807
729,52.14020538,122.9563904,210.0431213,21.76223946
730,51.95448685,121.7409287,209.0499573,21.76086807
731,52.09972,121.137619,209.0056152,21.76086807
732,52.94129562,120.6955872,211.0175018,21.76223946
733,53.13022232,120.5437317,208.0948334,21.76086807
734,52.54313278,120.7195663,209.0890503,21.76223946
735,52.13544083,120.8923264,207.8109283,21.76086807
736,51.62377548,121.0648804,206.3824005,21.76361275
737,51.19427109,121.1181564,203.3674164,21.76086807
738,51.0128212,121.1259308,202.0830688,21.76086807
739,51.03797531,121.0876541,200.042099,21.76223946
740,50.98027039,121.0048904,199.4781799,21.76086807
741,51.0252533,120.9398117,199.7011719,21.76223946
742,51.08560944,120.699295,200.8791504,21.76086807
743,51.13978577,120.1305389,202.0829163,21.76086807
744,51.12888718,119.4722137,201.366684,21.76086807
745,51.11538315,118.9490204,202.025177,21.76086807
746,51.10507965,118.4919205,200.607605,21.76223946
747,50.87371445,117.9348984,200.0919189,21.76086807
748,50.51511002,116.4584808,197.5759583,21.76086807
749,50.13270187,113.9421616,199.6632996,21.76086807
750,49.90634155,113.903801,198.7234344,21.76086807
751,49.75424957,114.8454437,198.884079,21.76086807
752,49.18801498,115.2478943,197.7068024,21.75949669
753,48.64547729,115.4219284,196.4671478,21.76086807
754,48.55167389,115.5907745,198.6417999,21.75949669
755,48.46554184,115.8319931,196.7119751,21.75949669
756,48.64401627,115.9521408,197.9000092,21.76086807
757,48.70652008,115.7642746,197.8552094,21.76086807
758,48.58496094,115.4408722,195.969162,21.75949669
759,47.71457672,115.155838,200.2377319,21.76223946
760,47.17377853,114.9387817,197.841217,21.76086807
761,46.98491287,114.8477783,200.3128967,21.76223946
762,47.02339554,114.8635941,197.9761963,21.76086807
763,46.99692535,114.9674149,197.5832825,21.76223946
764,46.95731735,115.1163101,196.7064362,21.76361275
765,46.94360733,115.241333,195.5762177,21.76223946
766,46.94215012,115.4661255,196.8375702,21.76223946
767,46.94113159,115.7434616,194.9689331,21.76223946
768,46.85435486,116.023056,193.4256897,21.76223946
769,46.66168213,116.1592865,193.2050781,21.76223946
770,46.52912521,115.9566956,192.8533936,21.76361275
771,46.45372772,115.2296829,192.0304871,21.76223946
772,46.24416733,113.6459579,190.040329,21.76223946
773,46.0296669,112.3841934,191.1155243,21.76223946
774,45.82735062,111.1508026,189.5084839,21.76361275
775,45.73862457,110.1132278,192.1018066,21.76361275
776,45.58827209,108.1388626,191.5725708,21.76361275
777,45.59044647,107.2542725,190.5529785,21.76361275
778,45.52344513,106.7971191,192.0595551,21.76498413
779,45.31543732,106.4070435,193.769928,21.76361275
780,45.05947113,105.9596863,191.6613007,21.76498413
781,44.7454834,105.5465851,193.0464478,21.76361275
782,44.3565979,105.8683777,192.8230896,21.76498413
783,43.88576508,106.2508469,192.3956909,21.76361275
784,43.614254,105.7899246,192.5039673,21.76498413
785,43.44586182,105.6908493,193.0157318,21.76361275
786,43.23673248,105.7487335,192.0151367,21.76498413
787,43.04261017,105.9356232,192.2616425,21.76498413
788,43.16727448,105.8790054,190.8407745,21.76498413
789,42.83875275,105.6309967,187.9643707,21.76498413
790,42.1689415,105.0752182,189.1180267,21.76498413
791,41.8302803,104.7926102,187.4788666,21.76498413
792,41.60570526,104.7129211,189.09935,21.76498413
793,41.45049286,104.9007034,188.2586823,21.76635551
794,41.31760788,105.5062866,186.6504059,21.76635551
795,41.23526764,106.2317886,188.5170593,21.76498413
796,41.18250656,106.2290421,188.178894,21.76635551
797,41.19927597,105.2705002,185.390274,21.76498413
798,41.10961151,104.0690918,187.1756287,21.76498413
799,41.04246521,103.5214462,186.0212402,21.76635551
800,41.00290298,103.2962112,186.5637512,21.76498413
801,41.02940369,103.2481384,186.7917633,21.76635551
802,41.00485992,103.2772522,186.6202087,21.76635551
803,40.99531937,103.2482224,186.4070129,21.76635551
804,40.82304382,103.149353,186.0493774,21.76635551
805,40.10695267,102.733429,186.7298737,21.76498413
806,39.48394394,102.2329712,186.6519318,21.76635551
807,39.18189621,101.6992798,186.9550934,21.76635551
808,38.99456406,101.6768646,187.5275574,21.76635551
809,38.84423828,101.9225464,186.1259766,21.76635551
810,38.6814537,102.0459595,185.2778168,21.7677269
811,38.58776474,101.8853836,185.5862579,21.76635551
812,38.46072769,101.5494156,185.7982483,21.7677269
813,38.34851074,100.8636246,183.8135834,21.7677269
814,37.38482285,100.1262741,186.2932892,21.7677269
815,37.60887909,99.77962494,185.8187866,21.7677269
816,37.71768951,99.58760071,183.4154053,21.7677269
817,37.68762207,99.08307648,181.9739227,21.7677269
818,37.57838821,98.46303558,182.2114563,21.76635551
819,37.41282654,97.32907867,181.644455,21.76635551
820,37.30576706,95.99739075,181.5267792,21.7677269
821,36.97964478,94.97653961,181.045517,21.76910019
822,36.75510788,97.53229523,181.3595428,21.7677269
823,36.63131332,98.12571716,181.2149963,21.7677269
824,36.45342255,95.69104004,180.4514465,21.7677269
825,36.35471344,94.54512787,179.6226044,21.76910019
826,36.32286453,92.96412659,179.1436462,21.7677269
827,36.25683975,91.31602478,178.6075745,21.76910019
828,36.14006042,91.3013916,178.2315063,21.7677269
829,35.99904251,92.09936523,178.4076233,21.7677269
830,35.82288742,92.05297852,178.3723145,21.76910019
831,35.59255981,91.62871552,179.3927307,21.76910019
832,35.45495605,91.26812744,179.1338959,21.76910019
833,35.52005005,90.98168945,179.8093719,21.7677269
834,35.5151825,90.95570374,179.7025146,21.76910019
835,35.32689667,91.19689941,178.3081055,21.76910019
836,35.1288147,91.60836792,177.4643097,21.77047157
837,34.62984848,91.97667694,177.7636108,21.76910019
838,34.39657593,92.28114319,176.5635223,21.76910019
839,34.26201248,92.58154297,175.2738647,21.76910019
840,34.13702774,92.92108917,175.6119843,21.76910019
841,34.015625,93.07042694,176.0253601,21.77047157
842,33.97343826,92.50366974,174.0031433,21.77047157
843,33.94740295,91.2117157,176.2916412,21.77184296
844,34.01987839,89.99585724,175.9944611,21.76910019
845,33.99081421,89.54781342,175.5796051,21.76910019
846,33.8385849,89.43088531,175.0609741,21.76910019
847,33.74847794,89.59220886,173.813385,21.76910019
848,33.70615005,89.84249115,172.9203644,21.77047157
849,33.65279388,90.06515503,171.7528992,21.77047157
850,33.65444946,90.21212006,171.4300232,21.77047157
851,33.6603241,90.31102753,173.0806885,21.77047157
852,33.55823898,90.10647583,172.3153992,21.77047157
853,33.44413376,89.27573395,172.8411713,21.77047157
854,33.19346619,88.05942535,172.4558563,21.77047157
855,33.06163025,87.19734955,171.7507935,21.77047157
856,32.92906189,86.34947205,171.2280731,21.77047157
857,32.62968826,86.60397339,171.038147,21.77047157
858,32.35715103,86.56902313,170.9556732,21.76910019
859,32.1870575,86.44863129,170.3656158,21.77458763
860,32.10674286,86.36859894,169.7872162,21.77047157
861,31.81142235,86.26797485,169.2791595,21.77047157
862,31.68526077,86.27864075,168.6415558,21.77047157
863,31.49494171,86.16091919,168.3505707,21.77047157
864,31.30367851,84.87958527,167.4941711,21.77047157
865,31.00383377,84.36818695,167.1298523,21.77184296
866,30.78359795,84.32073212,167.1144257,21.76910019
867,30.65490341,84.20496368,165.0110321,21.77047157
868,30.48541069,84.42032623,163.4491882,21.77047157
869,30.38320923,84.50534058,161.2437744,21.77047157
870,30.29168129,84.46095276,161.0233765,21.77184296
871,30.24954414,84.32037354,161.5005493,21.77184296
872,30.24658394,84.21437836,160.7887421,21.77184296
873,30.28253555,83.80544281,160.8114471,21.77047157
874,30.24030113,83.32391357,162.2774048,21.77047157
875,30.1853981,82.92238617,162.8759003,21.77047157
876,30.11952209,82.69367218,162.0664215,21.77047157
877,29.90624809,82.41923523,161.3151245,21.77047157
878,29.55065727,81.72293091,161.7182312,21.77047157
879,29.43256187,80.67101288,162.1322174,21.77047157
880,29.13181114,79.83930969,161.2553253,21.77047157
881,29.06732368,78.57951355,161.7331848,21.77047157
882,28.87692451,77.64428711,160.9571075,21.77047157
883,28.5083828,76.9874649,160.7733612,21.77047157
884,28.28077698,76.66043854,159.8466034,21.77184296
885,28.20831871,76.70850372,159.2934113,21.77184296
886,28.11907578,77.17006683,158.3816528,21.77184296
887,27.99694824,77.97801971,158.1822205,21.77184296
888,27.71981621,78.58435822,158.2782288,21.77047157
889,27.38068962,78.80335999,157.8692627,21.77047157
890,27.19085884,78.66257477,157.883255,21.77047157
891,27.00304794,78.70240784,156.9911804,21.77184296
892,26.88731003,78.42563629,155.8036346,21.77184296
893,26.77838516,78.03437805,155.785614,21.77047157
894,26.72777176,77.78124237,155.6019135,21.77047157
895,26.71379089,77.73155975,156.0324402,21.77047157
896,26.67385674,77.78742981,155.8539581,21.77047157
897,26.66096687,77.73526001,155.7075806,21.77047157
898,26.65975189,77.75811768,153.6042786,21.77047157
899,26.68492699,78.07658386,153.7690582,21.77047157
900,26.66486168,78.20308685,154.2251587,21.77047157
901,26.66181183,77.99598694,154.7000885,21.77184296
902,26.61400032,77.67408752,154.8487244,21.77184296
903,26.49717331,77.10882568,155.2345276,21.77047157
904,26.04929161,76.29261017,155.3138275,21.77047157
905,25.89456749,75.34156036,155.5473328,21.77047157
906,25.9990921,74.53016663,154.8569946,21.77047157
907,25.95031929,74.69832611,154.4788666,21.77047157
908,25.82949257,76.10270691,153.3558044,21.77047157
909,26.08711815,75.34700012,151.7409821,21.77047157
910,26.42002678,73.07492065,152.6934509,21.77047157
911,26.11568832,72.2773819,150.3691711,21.76910019
912,25.82930183,71.68687439,151.7512512,21.77047157
913,25.58778763,71.64222717,151.7821503,21.77184296
914,25.88789749,71.98845673,152.3666382,21.77047157
915,25.95368385,72.12798309,152.2889404,21.77047157
916,25.85143662,72.08583832,152.6702118,21.77047157
917,25.79376602,71.9368515,153.8297882,21.77184296
918,25.85844421,71.76243591,153.2631226,21.77047157
919,25.85212708,71.44697571,153.5169983,21.77047157
920,25.77087402,71.03847504,152.2274628,21.77047157
921,25.61214066,70.16408539,150.5328827,21.77047157
922,24.89522743,69.48264313,151.49086,21.77184296
923,24.34103394,69.13975525,150.8885498,21.77184296
924,23.86657524,68.59336853,150.3374329,21.77184296
925,23.61426544,68.23390961,149.7996674,21.77184296
926,23.34539032,68.35571289,149.6599121,21.77321625
927,23.5857296,68.66941834,149.5853577,21.77184296
928,23.95747757,68.84237671,149.1799469,21.77184296
929,23.67722893,69.23981476,148.8316956,21.77321625
930,23.4832058,69.65966034,149.449585,21.77184296
931,23.34805298,70.03150177,147.6204681,21.77321625
932,23.13888931,70.1509552,145.4736786,21.77184296
933,22.95073318,70.117836,145.5830688,21.77321625
934,22.9099369,70.08174133,144.058548,21.77321625
935,22.87016296,70.15740204,144.3880157,21.77184296
936,22.90895653,70.24116516,145.2857056,21.77321625
937,22.97674179,70.09210968,144.0243378,21.77321625
938,22.99833488,69.65248108,144.3174438,21.77184296
939,22.95158386,68.81583405,145.9239655,21.77321625
940,22.7339325,68.34729004,145.2419434,21.77321625
941,22.42851639,67.93725586,145.2189636,21.77458763
942,22.22618485,67.50628662,145.5437012,21.77321625
943,22.0795517,66.9250412,142.5067749,21.77321625
944,22.02017784,66.59564972,142.3232727,21.77458763
945,21.94355392,66.3555069,143.3863373,21.77321625
946,21.94639778,66.35112762,141.6944733,21.77458763
947,22.10807037,66.45223999,141.0318451,21.77595901
948,22.17697525,66.40179443,141.5756378,21.77458763
949,22.11134911,66.26114655,140.4591827,21.77595901
950,22.02877235,66.1470108,141.6052551,21.77458763
951,21.97384644,65.96542358,142.3432312,21.77458763
952,21.87351036,65.74252319,142.4186249,21.77458763
953,21.67927933,65.36074829,142.9963074,21.77595901
954,21.59328651,65.06916809,143.5206146,21.77595901
955,21.5191536,64.82925415,143.7189026,21.77458763
956,21.48336411,64.77431488,143.8108368,21.77458763
957,21.4842186,64.37737274,143.1477203,21.77595901
958,21.42435837,63.7438736,142.3661194,21.77595901
959,21.29662323,63.01363373,141.6943207,21.77595901
960,21.19473076,62.27692795,141.5562592,21.77595901
961,21.09785843,61.36933136,141.2834015,21.77595901
962,21.04570198,60.80701828,140.887619,21.77595901
963,20.95099449,60.56472778,141.2154694,21.7773304
964,20.96733093,60.83444595,141.8013,21.77595901
965,20.84840393,61.61345673,141.2306366,21.7773304
966,20.81348801,62.01211548,141.0286255,21.77870178
967,20.77253914,61.80748749,140.9599304,21.77870178
968,20.73988533,61.33161545,140.2496948,21.7773304
969,20.71103096,60.4502182,140.1999969,21.77870178
970,20.64940453,60.03888702,139.6630096,21.77870178
971,20.55994415,58.51514053,139.2200317,21.7773304
972,20.43790245,56.80463028,139.1648102,21.7773304
973,20.39227295,57.15394592,139.2384186,21.77870178
974,20.19628143,58.36078644,138.8248749,21.7773304
975,20.17957115,59.03940964,137.6390381,21.7773304
976,20.27288246,59.26870346,136.5339661,21.77870178
977,20.30939865,59.38015366,136.0263519,21.7773304
978,20.36127472,59.40487289,134.2584686,21.77870178
979,20.37190056,59.39202881,135.6129456,21.7773304
980,20.39266777,59.41384125,134.6085968,21.77870178
981,20.35248184,59.40885162,136.6837311,21.77870178
982,20.34291458,59.40903854,136.7818604,21.78007507
983,20.32303429,59.41748047,136.4815826,21.77870178
984,20.2836647,59.39313889,136.5503082,21.7773304
985,20.14857483,59.32268906,135.984375,21.7773304
986,19.95223999,59.22800064,135.5050201,21.77870178
987,19.89145851,58.93381119,134.9276123,21.77870178
988,19.72725868,57.89939499,134.0439453,21.77870178
989,19.6224823,56.68818283,133.6314087,21.77870178
990,19.5507412,56.4108696,133.1793365,21.77870178
991,19.44958878,56.2725029,132.9248657,21.77870178
992,19.27321815,55.48069382,132.451355,21.78007507
993,19.15896416,55.3584938,132.1401672,21.78007507
994,18.94786453,55.75875473,131.5843964,21.78007507
995,18.88253021,55.98442078,131.7144318,21.78007507
996,18.87961578,55.79508972,131.3460236,21.78144646
997,18.81629562,55.20197678,130.7262878,21.78007507
998,18.76642418,54.31814957,129.7488861,21.78007507
999,18.73640633,53.81963348,129.4342041,21.78007507
1000,18.70309448,53.53931427,128.6429138,21.78144646
1001,18.68053055,53.45727539,127.7127533,21.78007507
1002,18.54602242,53.38135529,127.2205658,21.78144646
1003,18.3928299,53.27914047,126.7696304,21.78007507
1004,18.35478783,53.31388855,126.4561996,21.78144646
1005,18.32152176,53.38944626,126.3390732,21.78281784
1006,18.24511909,53.46955109,126.5965805,21.78144646
1007,18.191082,53.6015625,126.4457779,21.78281784
1008,18.045578,53.78197479,126.4932251,21.78144646
1009,17.84058189,53.69630814,126.0350876,21.78144646
1010,17.75887299,53.1510849,125.7267151,21.78144646
1011,17.73575401,52.71703339,125.125412,21.78144646
1012,17.80897903,52.72053528,123.8708191,21.78144646
1013,17.70063591,52.90982437,122.727417,21.78144646
1014,17.66050339,53.11022568,122.3076248,21.78144646
1015,17.64413071,53.13931656,121.5052948,21.78281784
1016,17.62593842,53.01931763,121.3909531,21.78281784
1017,17.73556519,52.8670578,121.7315445,21.78144646
1018,17.60931015,52.38392258,121.8141861,21.78281784
1019,17.43787384,51.53333282,121.8513718,21.78281784
1020,17.38220215,51.22472382,121.1446075,21.78144646
1021,17.30904198,51.82880783,120.923027,21.78418922
1022,17.25444984,52.26918793,121.0401611,21.78281784
1023,17.30756187,52.04317856,120.7165604,21.78281784
1024,17.00930786,51.44992828,120.4717407,21.78418922
1025,16.70213509,50.88149261,120.7869339,21.78281784
1026,16.70524597,50.28414917,120.9563751,21.78281784
1027,16.65377426,50.09901428,121.314476,21.78418922
1028,16.57411575,50.17277527,121.1614685,21.78556252
1029,16.28896713,50.29195786,121.5873871,21.78556252
1030,16.28155708,50.41572189,120.878212,21.78418922
1031,16.40841484,50.75255585,120.5998611,21.78556252
1032,16.43522453,51.17035675,120.5434265,21.78556252
1033,16.39924812,51.47319794,119.9662247,21.78556252
1034,16.46717453,51.31272125,119.7170029,21.78556252
1035,16.38171959,50.71575928,119.0929794,21.78418922
1036,16.36627197,50.19819641,118.8735428,21.78418922
1037,16.45140648,50.16704941,118.4252396,21.78556252
1038,16.35102654,50.12277222,118.2781296,21.78556252
1039,16.44341087,50.22635269,118.3798141,21.78556252
1040,16.30738258,50.53305054,118.0238571,21.7869339
1041,16.3491497,50.52719498,117.7942047,21.78830719
1042,16.16245461,49.77338409,117.6379623,21.79104996
1043,15.86708069,48.34777069,117.4215546,21.78556252
1044,15.822258,47.25785828,117.1339188,21.78556252
1045,15.71747494,46.56930161,116.9124756,21.7869339
1046,15.70758724,46.57657242,115.26297,21.78556252
1047,15.70888519,47.03368378,113.6882858,21.78556252
1048,15.69609642,47.37839127,114.8176041,21.78556252
1049,15.66555786,47.08592224,114.2043457,21.78556252
1050,15.78634834,46.76521683,115.3304672,21.78556252
1051,15.78279495,46.56451416,115.0451813,21.78418922
1052,15.57193565,45.84319687,115.4430237,21.78556252
1053,15.42524529,45.17141342,115.1701279,21.78556252
1054,15.05116367,45.42011261,115.6643753,21.78556252
1055,14.8030529,45.79520416,114.6095581,21.78556252
1056,14.59901524,45.74681854,114.0924301,21.78556252
1057,14.55439663,45.49891663,113.1660461,21.78556252
1058,14.70303535,45.51405716,112.8370514,21.78556252
1059,14.7852459,45.48523331,112.7134171,21.78418922
1060,14.84206676,45.36273193,112.3303909,21.78556252
1061,14.94180107,45.16199875,112.1345596,21.78418922
1062,14.81795597,44.97235489,112.3454971,21.78418922
1063,14.67736053,44.71811676,113.3335571,21.78418922
1064,14.58696651,44.55286407,113.7743149,21.78418922
1065,14.59825611,44.40971375,113.7149353,21.78418922
1066,14.39607716,44.31383133,114.4036102,21.78418922
1067,14.27888489,43.9586792,114.2908783,21.78281784
1068,14.14006233,43.60702896,114.5863876,21.78418922
1069,13.96277428,43.32463837,113.5889587,21.78281784
1070,13.78469276,43.44801331,112.5217133,21.78281784
1071,13.7798624,43.38676453,111.2582474,21.78144646
1072,13.72304249,43.11358261,111.0198364,21.78144646
1073,13.81195164,42.95941162,111.5287552,21.78144646
1074,13.83817863,42.96480179,111.9640732,21.78281784
1075,13.79608536,42.60995865,112.6594315,21.78144646
1076,13.85539627,42.07592392,112.5855255,21.78144646
1077,13.87507343,41.73191071,111.9269714,21.78144646
1078,13.78880882,41.63803864,111.7434464,21.78144646
1079,13.80439091,41.59278488,111.1263886,21.78007507
